t,k,method,classifier,women_rejection_rate_target,women_rejection_rate_actual,dataset,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,geometric_mean,geometric_mean_std,precision,precision_std,recall,recall_std,f1_score,f1_score_std,true_positive_rate,true_positive_rate_std,false_positive_rate,false_positive_rate_std,true_negative_rate,true_negative_rate_std,false_negative_rate,false_negative_rate_std,spd,spd_std,disparate_impact,disparate_impact_std,eod,eod_std,equal_opportunity_ratio,equal_opportunity_ratio_std,false_positive_rate_difference,false_positive_rate_difference_std,predictive_equality,predictive_equality_std,true_negative_rate_difference,true_negative_rate_difference_std,true_negative_rate_parity,true_negative_rate_parity_std,false_negative_rate_difference,false_negative_rate_difference_std,false_negative_rate_parity,false_negative_rate_parity_std,accuracy_difference,accuracy_difference_std,accuracy_parity,accuracy_parity_std,aod,aod_std,average_odds_ratio,average_odds_ratio_std
,0,HeterogeneousFOS,LogReg,0.35161290322580646,0.35161290322580646,german_baseline,0.683,0.04456455991031438,0.6964285714285715,0.031016417275203934,0.6931140250732504,0.032331551140310534,0.8524044326164926,0.022312759589099614,0.6628571428571428,0.07455993343257081,0.7430843206603462,0.04768579268281988,0.6628571428571428,0.07455993343257081,0.26999999999999996,0.05617433182117572,0.73,0.05617433182117575,0.3371428571428571,0.0745599334325708,-0.032282824195272106,0.06693588551292232,0.9602745780857636,0.14025043851270835,0.04061566888396158,0.09355412094999771,1.0818165328002354,0.17820968404835336,-0.09238831344094503,0.06409919529225125,0.7014152514152514,0.17441554534715217,0.09238831344094497,0.06409919529225125,1.1365632981116849,0.09988508182300003,-0.040615668883961564,0.09355412094999771,0.9093497863346756,0.23164085746162882,0.06191228942014213,0.0707209520822464,1.0985347917574326,0.11675366497494671,-0.025886322278491736,0.0567860235962683,0.8916158921077436,0.11846129100771208
,0,HeterogeneousFOS,XGBoost,0.35161290322580646,0.35161290322580646,german_baseline,0.726,0.01593737745050924,0.6671428571428573,0.007551786441501781,0.6502861676990662,0.005715068155666216,0.7983236538363012,0.002901243391260236,0.8142857142857143,0.02996596709057576,0.8059551798272653,0.014740153685930691,0.8142857142857143,0.02996596709057576,0.4800000000000001,0.019436506316151018,0.5199999999999999,0.019436506316150997,0.18571428571428572,0.02996596709057576,-0.04833670632889571,0.0558018977363643,0.9332856717429197,0.07650277369807226,-0.025640551860064042,0.06678033867642873,0.9684124991459997,0.08152204276902361,-0.01894421368105579,0.04333475435706469,0.961145287461077,0.08665752633562185,0.0189442136810558,0.04333475435706472,1.037012987012987,0.08669062208118247,0.02564055186006406,0.06678033867642874,1.1350262088147196,0.37569693240872776,-0.03306269332334566,0.03096686302890607,0.9550475648095954,0.04240178198258212,-0.022292382770559914,0.053157928989531665,0.9647788933035384,0.08096010134412034
,0,FairwayRemover,LogReg,0.35161290322580646,0.35161290322580646,german_baseline,0.743,0.025806975801127903,0.6449999999999999,0.026973153697855995,0.5950850443897673,0.03641662938836771,0.7759968564309918,0.014774971428491471,0.89,0.03658928135675912,0.8287354561685507,0.0195547314387406,0.89,0.03658928135675912,0.6,0.05163977794943222,0.4,0.05163977794943224,0.11000000000000001,0.03658928135675914,-0.03750328694969416,0.06131228908462176,0.9542817263577854,0.07650872311050631,-0.020411924119241177,0.08989576092125318,0.9775222679631514,0.10053099891823118,-0.006488248593511758,0.09930276335160619,0.9999498086454608,0.15363151804671585,0.0064882485935117366,0.09930276335160616,1.050434868162141,0.2994336623814216,0.020411924119241195,0.08989576092125318,1.347091932457786,1.073293561503536,-0.04874694391227687,0.07037428643871856,0.9369503947391227,0.09333893410894571,-0.013450086356376467,0.06039151731785023,0.9887360383043061,0.08758825179201118
,0,FairwayRemover,XGBoost,0.35161290322580646,0.35161290322580646,german_baseline,0.753,0.027129319932501096,0.6711904761904762,0.028316321423463804,0.638774555714766,0.03185413660770405,0.7929747016731323,0.015221141535794852,0.8757142857142857,0.029829447168315832,0.8321472801814507,0.01980872978845185,0.8757142857142857,0.029829447168315832,0.5333333333333334,0.039440531887330786,0.4666666666666667,0.039440531887330765,0.12428571428571429,0.029829447168315856,-0.01254479994666513,0.033659129979507804,0.9848456049622445,0.04311452367218325,-0.02112761763981279,0.03472971136332083,0.9765299096182533,0.038380700472172256,0.08361112571638889,0.06389880154803912,1.1685179526355998,0.12483519452017526,-0.08361112571638886,0.06389880154803915,0.8324675324675324,0.1325013239429861,0.021127617639812753,0.03472971136332081,1.2249567744546224,0.3889453525670105,-0.07207937736863265,0.030367853977728173,0.9067578945697843,0.03911026597088792,0.03124175403828805,0.03578159205025581,1.0725239311269266,0.06388279384853213
,0,DisparateImpactRemover,LogReg,0.35161290322580646,0.35161290322580646,german_baseline,0.749,0.03231098884280705,0.6635714285714286,0.046264055289083617,0.624819767824078,0.0625282459836274,0.7891266711588653,0.028376590775317897,0.8771428571428572,0.03043896536094645,0.8303300614958316,0.021172870504111752,0.8771428571428572,0.03043896536094645,0.55,0.09189365834726813,0.45,0.09189365834726813,0.12285714285714285,0.030438965360946455,-0.12380184271495134,0.0480329390538577,0.8482023829730989,0.05879834970554483,-0.0720056664203006,0.08511964612543337,0.920590741325787,0.09260158381097036,-0.15736894684263106,0.09168751881182408,0.7376157176157176,0.14515055344361194,0.15736894684263109,0.0916875188118241,1.437070894473492,0.326112183146658,0.07200566642030057,0.08511964612543342,1.889555972482802,1.2614162217662381,-0.02949268074982723,0.07624678591184128,0.9622978301703944,0.09834189122294748,-0.11468730663146583,0.04131684279130414,0.8291032294707523,0.062189316196650565
,0,DisparateImpactRemover,XGBoost,0.35161290322580646,0.35161290322580646,german_baseline,0.741,0.030886890422961027,0.6645238095238095,0.02351484309547885,0.636210578524033,0.019466815789246302,0.7909606909892334,0.00987390277796891,0.8557142857142856,0.042714046822074456,0.8217578381689906,0.024430044548833543,0.8557142857142856,0.042714046822074456,0.5266666666666666,0.01333333333333333,0.47333333333333333,0.01333333333333333,0.1442857142857143,0.04271404682207444,-0.10624395771771374,0.03858372279677112,0.8656639961123288,0.049379157258531425,-0.08368095590046809,0.06871720570784691,0.9041826616611107,0.0790896167491221,-0.0778694989221305,0.09750103784590874,0.8693769998117824,0.17528059575287103,0.07786949892213052,0.09750103784590874,1.1910669722434428,0.22581764377965455,0.0836809559004681,0.06871720570784692,1.6785583856602506,0.5360323909438581,-0.05963707837613517,0.06569686959095196,0.9214633802110411,0.08516343765375808,-0.0807752274112993,0.04250834641351467,0.8867798307364465,0.0762849031472131
,0,LearningFairRepresentations,LogReg,0.35161290322580646,0.35161290322580646,german_baseline,0.74,0.03361547262794325,0.6466666666666667,0.0409869732084368,0.6008701354610857,0.05280543195836824,0.7781484225607551,0.023535829754594017,0.8800000000000001,0.035398604838182475,0.8255971551712585,0.023453325772717172,0.8800000000000001,0.035398604838182475,0.5866666666666667,0.0725718035235908,0.4133333333333333,0.07257180352359083,0.12,0.035398604838182475,-0.11013407249468439,0.06298831347101554,0.8679105943142407,0.07500052287016151,-0.05524956885932495,0.10856024476659804,0.9398374239306833,0.11994790588961271,-0.15741451530925218,0.1419647263429396,0.7596354679802955,0.19744699739544125,0.15741451530925216,0.14196472634293963,1.5233258804687377,0.6058716402564188,0.05524956885932497,0.10856024476659809,1.8093432312944508,1.4239269578692533,-0.02130255005281594,0.10289922692286399,0.972997168836962,0.13824608051376244,-0.10633204208428856,0.06422606672480759,0.8497364459554895,0.08581969253417417
,0,LearningFairRepresentations,XGBoost,0.35161290322580646,0.35161290322580646,german_baseline,0.7310000000000001,0.021307275752662534,0.6364285714285715,0.019351738834491535,0.5907805034847279,0.019574437593285598,0.7723142505524725,0.009286638063543426,0.8728571428571428,0.025314350209527648,0.8194373839168133,0.01595320678978462,0.8728571428571428,0.025314350209527648,0.6,0.018257418583505554,0.4,0.018257418583505533,0.12714285714285714,0.02531435020952764,-0.10387283524735809,0.05140839283438064,0.8752604820727665,0.05938052027537279,-0.07968021680216801,0.039385556404658593,0.911414863914054,0.043070156187958286,-0.09250573987416093,0.08875523334180206,0.8632674362674362,0.133498944999476,0.09250573987416094,0.08875523334180203,1.2845027521498111,0.2741535926442332,0.07968021680216804,0.0393855564046586,1.8403600464576075,0.479692175852866,-0.05888737130565256,0.012080858460357065,0.9213200317565942,0.016283448652908532,-0.08609297833816447,0.06239978636055624,0.8873411500907451,0.08606958509131062
,0,ReweighingClassifier,LogReg,0.35161290322580646,0.35161290322580646,german_baseline,0.746,0.030232432915661973,0.6595238095238096,0.03655362910100056,0.6213259293877116,0.046565815624577796,0.7862275328872015,0.021192757093736865,0.8757142857142858,0.03307381972225778,0.8282441965527598,0.0211286109761469,0.8757142857142858,0.03307381972225778,0.5566666666666668,0.06548960901462832,0.44333333333333336,0.06548960901462834,0.12428571428571426,0.033073819722257786,-0.03651979835024384,0.05182631894263362,0.9552554624306172,0.06527428141755776,-0.00010741561961074009,0.06903440828801907,0.9996445330608354,0.07806165010041491,-0.0379778116620222,0.12899398911050247,0.9580911479824522,0.20574596210719606,0.03797781166202219,0.1289939891105025,1.1421500721500721,0.38218647782786513,0.00010741561961074009,0.06903440828801906,0.9772357723577235,0.6416517293545259,-0.02028596483463525,0.0666938132907775,0.9733750238050778,0.0890177575342812,-0.01904261364081647,0.06309205963796387,0.9788678405216438,0.10204758748884314
,0,ReweighingClassifier,XGBoost,0.35161290322580646,0.35161290322580646,german_baseline,0.75,0.02664582518894848,0.671904761904762,0.029205270856559225,0.6409767204627986,0.03818857989346122,0.7949381759985897,0.017612012663523084,0.8671428571428571,0.040304959941902516,0.8289075489033774,0.02000161165382335,0.8671428571428571,0.040304959941902516,0.5233333333333333,0.06200358412579425,0.4766666666666667,0.06200358412579424,0.13285714285714284,0.04030495994190253,-0.0980499042735918,0.05251097779206984,0.8755860233341588,0.06742157349372786,-0.10692411924119241,0.08990637253769136,0.8802910841606144,0.09943875037913252,-0.0016457226983543239,0.0806345149073689,1.0039256198347108,0.14961895672032408,0.0016457226983542684,0.08063451490736889,1.0092573986116187,0.18307245376681194,0.10692411924119243,0.08990637253769136,2.017273783127442,0.9581062290947172,-0.10053649297786471,0.07228149458807935,0.8716050334294649,0.09066016043122474,-0.054284920969773366,0.0427366961897554,0.9421083519976625,0.06272621980246236
,0,FairBalanceClassifier,LogReg,0.35161290322580646,0.35161290322580646,german_baseline,0.707,0.033105890714493685,0.7011904761904763,0.01663261828245047,0.6989011492471452,0.015088398572944077,0.8429024330722952,0.014159628920173303,0.7157142857142857,0.06442841305016961,0.7721912159771902,0.03525884217351673,0.7157142857142857,0.06442841305016961,0.3133333333333333,0.04988876515698587,0.6866666666666666,0.049888765156985884,0.2842857142857143,0.0644284130501696,-0.044112805566249635,0.06631561521549213,0.9394776766804489,0.12132742209399379,0.022088199063808833,0.11231948184415377,1.044313000012894,0.17624070172827008,-0.08803827751196172,0.0917912374975691,0.7669866081630787,0.1972613858594586,0.08803827751196172,0.0917912374975691,1.147523958799821,0.17013463771882725,-0.022088199063808822,0.11231948184415379,0.9607059599774507,0.3662881666112371,0.04092498931845519,0.09462655239412733,1.0641947529820812,0.1405671529480202,-0.03297503922407644,0.053540311236714704,0.9056498040879862,0.09165046035098892
,0,FairBalanceClassifier,XGBoost,0.35161290322580646,0.35161290322580646,german_baseline,0.7369999999999999,0.026570660511172867,0.6797619047619048,0.02424599927257326,0.6642399802534036,0.024387956914876892,0.8054613702034091,0.012581071256465952,0.8228571428571427,0.033319725113401706,0.8138550992363669,0.02087561155314218,0.8228571428571427,0.033319725113401706,0.4633333333333334,0.02867441755680875,0.5366666666666667,0.028674417556808763,0.17714285714285713,0.03331972511340171,-0.10164215928862645,0.05232045242969567,0.8646319501747876,0.06992560794887874,-0.09366075388026607,0.0846053263018173,0.8899736901184584,0.09908892011778311,-0.03582557793084109,0.09997162653391914,0.9312392835922247,0.1973961579266213,0.03582557793084109,0.09997162653391913,1.0754669140383426,0.2046377643994666,0.09366075388026607,0.0846053263018173,1.6351841845385604,0.5774855816585772,-0.07258474303172438,0.07411235865288898,0.9043659921969139,0.0965959811075726,-0.06474316590555358,0.05036759108715694,0.9106064868553416,0.09055207322515785
,0,FairMask,LogReg,0.35161290322580646,0.35161290322580646,german_baseline,0.743,0.02135415650406264,0.6535714285714287,0.02764366718799998,0.6122663179470363,0.038870403760843525,0.7825983936754822,0.017147826742350075,0.8771428571428572,0.030438965360946462,0.8267984802015373,0.015409373108573035,0.8771428571428572,0.030438965360946462,0.5700000000000001,0.06091888960832356,0.43,0.060918889608323534,0.12285714285714285,0.03043896536094645,-0.048286120559597245,0.042493376908180946,0.9402379398907318,0.052457353021849104,-0.008965262379896543,0.07024939487406208,0.989481441836362,0.07901173101035044,-0.058597542808069135,0.14421143047930188,0.9206382001836546,0.20428935070338025,0.05859754280806913,0.14421143047930193,1.229124649859944,0.5222282490138542,0.008965262379896522,0.07024939487406208,1.0559912445278299,0.6495833005447863,-0.02062394023629306,0.07980576839026242,0.9738528584604319,0.10887357597732894,-0.03378140259398284,0.0587245565686931,0.9550598210100082,0.08799108444567214
,0,FairMask,XGBoost,0.35161290322580646,0.35161290322580646,german_baseline,0.753,0.022494443758404006,0.6788095238095238,0.017093181995997648,0.6528797067461285,0.01415872421760303,0.7990402252123491,0.006750492452826188,0.8642857142857142,0.030970690555255403,0.8302224217715957,0.01761474629891981,0.8642857142857142,0.030970690555255403,0.5066666666666666,0.008164965809277286,0.49333333333333335,0.00816496580927726,0.13571428571428573,0.03097069055525543,-0.04509756741493607,0.018019878548155635,0.9417829799243893,0.022901785094675612,-0.039497659522049776,0.05371875949507411,0.954347917484079,0.061093094007490946,0.025805773174194212,0.10267680447876759,1.0680239368474662,0.20723457891105565,-0.025805773174194226,0.1026768044787676,0.9643360374452813,0.20835255333862776,0.03949765952204977,0.053718759495074146,1.2889259791698817,0.46789526140818966,-0.06264074343096451,0.06326684580966219,0.9190831676906729,0.08084843293367565,-0.006845943173927782,0.0308352905164907,1.0111859271657726,0.07811235176623157
0.0,92,Baseline,LogReg,0.5,0.5,german_t0.0_k92,0.759096812031335,0.03143344976414836,0.7233875944854579,0.032049033254581805,0.7121284698232564,0.03305679548045695,0.7899633140986746,0.01938506369382669,0.8499559744301823,0.031195466875604483,0.8188092929647498,0.024436546766867493,0.8499559744301823,0.031195466875604483,0.4031807854592665,0.03515822184607744,0.5968192145407335,0.03515822184607745,0.15004402556981772,0.031195466875604476,-0.3471394508216552,0.04480902754358824,0.5761863458124918,0.047008077109388806,-0.1662537570830254,0.04510733272625179,0.8147148400662381,0.05018916181428181,-0.39814110792929797,0.12841352438742418,0.35474529616724737,0.17972879204456454,0.3981411079292979,0.12841352438742415,2.060993047125041,0.41983922753795466,0.16625375708302537,0.04510733272625176,2.7557332910991446,0.6033091054286103,0.0033015992086615543,0.0733830692150403,1.0056335155196976,0.09679888555392095,-0.2821974325061617,0.05036253566282798,0.5847300681167427,0.07349338332588431
0.0,92,Baseline,XGBoost,0.5,0.5,german_t0.0_k92,0.7774831385362992,0.011588561344021942,0.7438336254931264,0.015701392832170827,0.7336111929349479,0.019154152622688582,0.8047450395030561,0.014734895586287081,0.8627727362183201,0.020944330890552067,0.8324698526728291,0.00911065054338145,0.8627727362183201,0.020944330890552067,0.37510548523206755,0.04155529731651313,0.6248945147679325,0.041555297316513175,0.13722726378167982,0.020944330890552084,-0.27325491466906165,0.07504141085658292,0.656341551367657,0.0828996516842886,-0.0864572554816457,0.08991996203557838,0.9061309198470736,0.09679898238011753,-0.29894983706922085,0.101978813096358,0.44628048780487806,0.16011763224907297,0.29894983706922085,0.101978813096358,1.6700793606799702,0.2821886161184101,0.08645725548164573,0.0899199620355784,2.2648218287471336,1.5241884968645105,0.013580930664333435,0.0546720867796127,1.0192744839081487,0.0716745656627731,-0.1927035462754333,0.08575187610028763,0.6762057038259759,0.10789497005182556
0.0,92,FairSmote,LogReg,0.5,0.5,german_t0.0_k92,0.7389510284445561,0.03321580346131212,0.7430586526301077,0.03322374686943678,0.7427364639542728,0.033242542246219815,0.8427208663473891,0.025516598886394563,0.7284736830596314,0.03610114907067719,0.7812357263479555,0.029985852554903002,0.7284736830596314,0.03610114907067719,0.24235637779941577,0.037865726951637785,0.7576436222005842,0.03786572695163778,0.27152631694036866,0.036101149070677206,-0.12481486322631304,0.038204024479899575,0.7945225783156818,0.053130744699260705,0.05306873614190688,0.06534249733898898,1.0776409541258392,0.09611282224757216,-0.11961933445245383,0.11311115018243761,0.6883340592334496,0.34182799339608616,0.11961933445245385,0.11311115018243761,1.19298149705635,0.18024788470232533,-0.05306873614190686,0.06534249733898898,0.824467890183828,0.22344671606077807,0.08258947741485925,0.06706870479940984,1.1210826522142812,0.09939504643737375,-0.03327529915527347,0.04900079309994886,0.8829875066796443,0.1493530711801156
0.0,92,FairSmote,XGBoost,0.5,0.5,german_t0.0_k92,0.7618742407104855,0.03365349136360418,0.7389535032031259,0.03285489854678523,0.7340520354646867,0.03311636001675702,0.8106756640489137,0.0218402743576781,0.8198739002718798,0.041542246839245255,0.8149054293242735,0.028504215697861584,0.8198739002718798,0.041542246839245255,0.34196689386562806,0.04173954347165454,0.658033106134372,0.04173954347165453,0.18012609972812021,0.04154224683924525,-0.1481675140863366,0.06335956678008331,0.7905409410803897,0.08385909593970454,0.015094604582409476,0.04202987391388055,1.021240436866749,0.05318934428368255,-0.12893782298146866,0.15052088673938652,0.7493726461813752,0.38254486357613243,0.1289378229814687,0.15052088673938657,1.255767110482699,0.2721545964475957,-0.015094604582409465,0.042029873913880585,0.9595434088269453,0.22000150870839513,0.0225768553322651,0.06869057047622897,1.0359254327879996,0.09139189794413857,-0.0569216091995296,0.07968085455709191,0.8853065415240622,0.1930413662319067
