t,k,method,classifier,nonwhite_recid_rate_target,nonwhite_recid_rate_actual,dataset,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,geometric_mean,geometric_mean_std,precision,precision_std,recall,recall_std,f1_score,f1_score_std,true_positive_rate,true_positive_rate_std,false_positive_rate,false_positive_rate_std,true_negative_rate,true_negative_rate_std,false_negative_rate,false_negative_rate_std,spd,spd_std,disparate_impact,disparate_impact_std,eod,eod_std,equal_opportunity_ratio,equal_opportunity_ratio_std,false_positive_rate_difference,false_positive_rate_difference_std,predictive_equality,predictive_equality_std,true_negative_rate_difference,true_negative_rate_difference_std,true_negative_rate_parity,true_negative_rate_parity_std,false_negative_rate_difference,false_negative_rate_difference_std,false_negative_rate_parity,false_negative_rate_parity_std,accuracy_difference,accuracy_difference_std,accuracy_parity,accuracy_parity_std,aod,aod_std,average_odds_ratio,average_odds_ratio_std
,0,HeterogeneousFOS,LogReg,0.4800420168067227,0.4800420168067227,compas_baseline,0.6637118501196172,0.011169157932824,0.660837783140533,0.011495993656644613,0.6598103391502301,0.011834035188299005,0.6958229170157191,0.01258480131616847,0.6898821124230959,0.02269252346852491,0.6925503290648494,0.01187939286357246,0.6898821124230959,0.02269252346852491,0.36820654614202997,0.027572267003751698,0.63179345385797,0.027572267003751715,0.31011788757690395,0.02269252346852491,0.03347530458211798,0.0240624450861044,1.06529619370741,0.04638933029101199,0.09421056199579689,0.06744011627145774,1.157285980232572,0.11210019609524449,0.017185360476428203,0.04582014684346755,1.0606168550860446,0.1346993438230788,-0.017185360476428203,0.04582014684346754,0.9772283141873107,0.07061859271509455,-0.09421056199579689,0.06744011627145773,0.7635000182172205,0.17434547597892527,0.04181997442561547,0.05637034803008494,1.0714921169488598,0.09031714536589895,0.05569796123611255,0.01847708301947049,1.108951417659308,0.029450694691891776
,0,HeterogeneousFOS,XGBoost,0.4800420168067227,0.4800420168067227,compas_baseline,0.6531761250207853,0.013166971912375895,0.6483242581790969,0.012502130609209277,0.6462083092027153,0.012250546961968652,0.6796182284726131,0.010215517078651846,0.6974553224553224,0.02509862590229546,0.6882363650316928,0.015202500731016262,0.6974553224553224,0.02509862590229546,0.40080680609712865,0.01859373612321799,0.5991931939028714,0.01859373612321799,0.3025446775446775,0.02509862590229545,-0.042332317855859225,0.01662546855222828,0.9293238262815858,0.024922562046082078,0.023443382369556853,0.043932150525662614,1.036877316581837,0.0634488813728368,-0.07192302212250204,0.03590044392240911,0.844866528268654,0.06541667785223161,0.07192302212250203,0.035900443922409174,1.135959793648471,0.07893323767958627,-0.023443382369556877,0.04393215052566262,0.9397104476099509,0.1483722186678723,0.035113996718850474,0.03780815551948165,1.0580463046010318,0.06127756539455427,-0.024239819876472595,0.013994548615672748,0.9408719224252454,0.018451486365997426
,0,FairwayRemover,LogReg,0.4800420168067227,0.4800420168067227,compas_baseline,0.6721652090584129,0.012059351376922543,0.6570071887686906,0.013512213994385914,0.6382315974933095,0.01831945253077297,0.6659234172897845,0.01283382655048333,0.8104926949189245,0.018970351941892796,0.7309018711652561,0.008723096323522628,0.8104926949189245,0.018970351941892796,0.4964783173815432,0.03494835742394502,0.5035216826184568,0.034948357423944997,0.18950730508107555,0.018970351941892782,-0.13299187292024753,0.021251409306858756,0.8242175293222818,0.02816211460734587,-0.07422186066481365,0.048733390987447965,0.9143922340350304,0.054434099309917286,-0.1508854365795465,0.028481139660899338,0.7499820421267211,0.04338965997511705,0.15088543657954645,0.028481139660899348,1.3875203303206405,0.09835702221846992,0.07422186066481369,0.0487333909874479,1.578571765896441,0.4741255826693825,-0.005867511974239825,0.035881497028654875,0.99258384957889,0.05122323157693017,-0.11255364862218006,0.018555170789384377,0.8321871380808756,0.023649800133568117
,0,FairwayRemover,XGBoost,0.4800420168067227,0.4800420168067227,compas_baseline,0.6601052669013834,0.012956338254134702,0.6492949873735172,0.014283057078399367,0.6396716078923959,0.017008127387259753,0.6680845516162977,0.013721264760123014,0.7587676895053944,0.012201910936400086,0.7104133832756615,0.008921683973611693,0.7587676895053944,0.012201910936400086,0.4601777147583599,0.030470769574022845,0.5398222852416401,0.030470769574022852,0.24123231049460556,0.012201910936400058,-0.1372343845888661,0.025339419382432088,0.8086143735858446,0.030834434093738265,-0.08604072040313651,0.04612808459441324,0.8953497185966228,0.0537277997063471,-0.14804011970315692,0.01670885021666588,0.7382843581038502,0.011627118005278563,0.14804011970315695,0.016708850216665884,1.3466507207055987,0.07381464742157993,0.08604072040313651,0.046128084594413254,1.490934992485434,0.3135360267522653,-0.0062422525018153594,0.026741677503260723,0.9913091984599799,0.040529630665058686,-0.1170404200531467,0.024027346455841148,0.8168170383502364,0.025974853421901697
,0,DisparateImpactRemover,LogReg,0.4800420168067227,0.4800420168067227,compas_baseline,0.6736896183498126,0.008763945501752824,0.6621571079487525,0.009024825266988988,0.6514832618008947,0.010535845881196724,0.6763741123283017,0.008476313117514903,0.7789534691174036,0.018802735833156583,0.7238971944006903,0.00872780949473104,0.7789534691174036,0.018802735833156583,0.45463925321989845,0.022597551834051894,0.5453607467801016,0.022597551834051904,0.22104653088259646,0.018802735833156572,-0.2057405080158336,0.03205194082358623,0.7327376908678382,0.03779994107981537,-0.139815605721646,0.06175799804525394,0.8402496552646774,0.06751159877315796,-0.23251262901500636,0.03894771929247336,0.6258072831584265,0.0419923943657226,0.23251262901500636,0.03894771929247335,1.6263410466460155,0.1687295094888494,0.13981560572164597,0.061757998045253885,2.150819708266517,0.6488299777568625,-0.002939171595318357,0.04191756462090589,0.9976525311142901,0.06119978596908057,-0.18616411736832617,0.02936160628196459,0.733028469211552,0.032930127663760037
,0,DisparateImpactRemover,XGBoost,0.4800420168067227,0.4800420168067227,compas_baseline,0.6589969463755871,0.0066473650186846854,0.6484788392464226,0.007712298402799851,0.6393043715145866,0.01046683653102122,0.6679382912677811,0.008671243387657589,0.754980129160457,0.017033561347459612,0.7086197781149737,0.005985103634145485,0.754980129160457,0.017033561347459612,0.45802245066761194,0.025943557181902378,0.5419775493323881,0.025943557181902395,0.24501987083954296,0.01703356134745962,-0.1826140028312751,0.033480872999524916,0.7547650096453702,0.03755825101134353,-0.11469143334915147,0.053403631027020844,0.8629368225309498,0.05956258653523024,-0.2173812812978603,0.03380050047979783,0.6460913354900639,0.02699069687623779,0.2173812812978603,0.03380050047979784,1.5806124153785415,0.17640038052913148,0.11469143334915147,0.05340363102702082,1.7268624071390613,0.4533997793368046,0.006893396869949608,0.030912867193793218,1.0118907600287703,0.048178244707379254,-0.16603635732350588,0.03223166162461957,0.7545140790105069,0.03447153561851953
,0,LearningFairRepresentations,LogReg,0.4800420168067227,0.4800420168067227,compas_baseline,0.5842824367096211,0.016035148186653424,0.568759933996317,0.013395682098608634,0.5455294483221282,0.010757577432427822,0.6003933040553174,0.008603435542901224,0.7259556472671227,0.04545727886836293,0.6567686573692757,0.021897513235742048,0.7259556472671227,0.04545727886836293,0.588435779274489,0.02774787511262675,0.411564220725511,0.027747875112626757,0.27404435273287736,0.045457278868362934,-0.4085832744503096,0.04646248333897134,0.5620653271031922,0.05166792869631603,-0.37853252886809935,0.07462091309414387,0.6067655232178514,0.07709921364552672,-0.42798356425114753,0.03391697797872309,0.518687374945451,0.035392636083911515,0.42798356425114753,0.03391697797872307,5.074327442069236,1.0839791180412892,0.37853252886809935,0.07462091309414386,11.20773063973064,2.473201205434844,-0.06495091723043593,0.036612775533959196,0.89719101095497,0.057225084535033735,-0.4032580465596235,0.044158102900134506,0.5627264490816513,0.04966952907813622
,0,LearningFairRepresentations,XGBoost,0.4800420168067227,0.4800420168067227,compas_baseline,0.6513737465193776,0.013315495925567666,0.6404646005032044,0.013847360102140558,0.6305886969059157,0.01531816405476126,0.6609091510363619,0.012067431907592116,0.7509502337371191,0.01816431446346097,0.7029308882472389,0.011467683848529442,0.7509502337371191,0.01816431446346097,0.47002103273071005,0.025675129396121623,0.5299789672692898,0.025675129396121626,0.249049766262881,0.018164314463460993,-0.14135203164768959,0.029879662814708014,0.8039186266360572,0.03604608210652506,-0.09534720809888597,0.04027613769832068,0.8833409299897588,0.046770116438238404,-0.14874809727593852,0.02437839448144838,0.742108632808208,0.03332774398588022,0.14874809727593852,0.02437839448144837,1.3558216754744217,0.08182365698701562,0.09534720809888594,0.0402761376983207,1.5325394970414155,0.27612003102923194,-0.011453632369444721,0.017555607432839883,0.9827965152659563,0.026654674924736946,-0.12204765268741222,0.02976583705795168,0.8127247813989834,0.035960190180556954
,0,ReweighingClassifier,LogReg,0.4800420168067227,0.4800420168067227,compas_baseline,0.6620472067074009,0.01136599660300875,0.6484654533432958,0.01210298832043937,0.6333416869976692,0.015028704699890412,0.6622566185406352,0.010537459443423262,0.7860203548728139,0.017967493849211418,0.7186997576841467,0.009412137630226355,0.7860203548728139,0.017967493849211418,0.48908944818622235,0.027206176720707277,0.5109105518137776,0.027206176720707284,0.21397964512718612,0.017967493849211414,0.03427163125942845,0.03113930503598954,1.0561204280348817,0.05139002879249595,0.08135900390933948,0.06415773975048752,1.1149936596603724,0.0901093731135626,0.03155945236144671,0.02493222178680772,1.072239625595064,0.054074960721482386,-0.03155945236144666,0.024932221786807745,0.9443391204557123,0.04714511960826784,-0.08135900390933945,0.06415773975048751,0.7203497946275392,0.22979654699331684,0.009662166292178776,0.042801867830860554,1.017526026193146,0.06432979948200229,0.05645922813539309,0.026589969768420013,1.0936166426277183,0.03618180158687492
,0,ReweighingClassifier,XGBoost,0.4800420168067227,0.4800420168067227,compas_baseline,0.6601060358341911,0.014825461743187957,0.6504573519787693,0.014964020761056082,0.6427120424473045,0.015856983780090834,0.6711207957986207,0.0130066673878127,0.7481759588316965,0.024289589179809914,0.7073554818366506,0.014433560119244845,0.7481759588316965,0.024289589179809914,0.4472612548741581,0.027146968154117303,0.5527387451258419,0.0271469681541173,0.2518240411683035,0.02428958917980991,-0.07212525335999982,0.026986660102526025,0.8910617658190304,0.03968065441543966,-0.02016044110003843,0.048696399756132845,0.9745076484423167,0.06346283999802554,-0.08246696831288704,0.03622176879390316,0.8399444348727034,0.06305314293206793,0.08246696831288702,0.036221768793903125,1.1728188468495049,0.08727447110625661,0.020160441100038406,0.04869639975613283,1.0959986293519755,0.210919326700101,0.006098586073940759,0.0333954954198322,1.0106123309396051,0.05095228171629933,-0.05131370470646272,0.02686762093162288,0.9072260416575102,0.04001759649446122
,0,FairBalanceClassifier,LogReg,0.4800420168067227,0.4800420168067227,compas_baseline,0.660384581743805,0.009122502938174749,0.6591349152052484,0.010089602820084819,0.6585966781197861,0.010808003551072129,0.6989450912693643,0.012964939995562993,0.6717076184289299,0.019958877782113756,0.6847536066670061,0.009390859693995645,0.6717076184289299,0.019958877782113756,0.35343778801843323,0.02962390838750111,0.6465622119815668,0.02962390838750111,0.3282923815710701,0.019958877782113756,0.021856685647782526,0.02832683120479946,1.0433385862853712,0.054339624125335585,0.08126771066368377,0.07187850735023096,1.1385321899899774,0.1179038452034084,0.00649613926578434,0.03630067482139377,1.0281613216391976,0.11807416140453546,-0.006496139265784251,0.03630067482139376,0.9923910728932,0.05274442385211479,-0.08126771066368382,0.07187850735023092,0.8050131633751099,0.18936963103769625,0.04172559858974141,0.05470970344276903,1.0711760421949248,0.08613167522151427,0.04388192496473405,0.02018143933329991,1.0833467558145877,0.0229479314529238
,0,FairBalanceClassifier,XGBoost,0.4800420168067227,0.4800420168067227,compas_baseline,0.6530365637161755,0.012992329286816207,0.6498266705384632,0.012693075223525082,0.6488105371999999,0.01256024539243935,0.6849581460518587,0.01154339504028862,0.6823162265785216,0.02194134831498374,0.6834794620220178,0.01417136404524463,0.6823162265785216,0.02194134831498374,0.38266288550159516,0.01937908561692634,0.6173371144984049,0.019379085616926358,0.3176837734214783,0.02194134831498377,-0.04695343310440263,0.027681553122140257,0.9211211802801064,0.04304693486287631,0.020715883668903777,0.03522218168442388,1.0332086440098835,0.05286501669773099,-0.07862554332027703,0.0429919555824413,0.8261953758626263,0.08118516735264872,0.078625543320277,0.04299195558244131,1.1456562225649733,0.09111198563038446,-0.0207158836689038,0.03522218168442388,0.9467834455317827,0.10948869840472115,0.03923496893665816,0.027065771256676925,1.0634531121937603,0.04410006141275686,-0.028954829825686628,0.027536708893545456,0.9297020099362548,0.047600976526431686
,0,FairMask,LogReg,0.4800420168067227,0.4800420168067227,compas_baseline,0.6747990922748205,0.011842428260355397,0.6616754392560844,0.012648619613222037,0.6478868398996191,0.01523788438987009,0.6729125302473178,0.011295630733996457,0.7945998445998447,0.01584355776395402,0.728587887814522,0.009430940221435776,0.7945998445998447,0.01584355776395402,0.47124896608767575,0.026472813899407123,0.5287510339123243,0.02647281389940712,0.20540015540015538,0.015843557763954033,-0.17333520781021167,0.020988697243566105,0.7729322466399678,0.026679619306012564,-0.10936659661491877,0.046865140841248494,0.8741019961134098,0.051530956351431983,-0.19708365276733777,0.029493898827090775,0.6775567333988144,0.03903877481239866,0.19708365276733777,0.02949389882709077,1.5135584374395465,0.11108976658920572,0.10936659661491874,0.04686514084124852,1.8483865650406692,0.48034462722595983,-0.0031099160641853583,0.03435184745269556,0.9965902789283332,0.04948606812003897,-0.15322512469112828,0.017938506778895233,0.7758293647561121,0.022163662045073602
,0,FairMask,XGBoost,0.4800420168067227,0.4800420168067227,compas_baseline,0.6624620459571916,0.012415142307440785,0.653099354755357,0.012646752753041963,0.6459647295412253,0.013489305684373143,0.6737433105924884,0.010994053730910638,0.7479196122638745,0.018435194723804848,0.7087813919151937,0.011579885944131434,0.7479196122638745,0.018435194723804848,0.4417209027531609,0.022156050049944972,0.5582790972468392,0.02215605004994494,0.25208038773612546,0.018435194723804862,-0.16442313381564438,0.012092077153329361,0.771060821399278,0.017299063169885675,-0.10879488396266916,0.040799038228216046,0.867089661496524,0.04867856014959048,-0.18016724218359262,0.04386912173572387,0.6862608241987828,0.05551789824724955,0.18016724218359256,0.043869121735723875,1.4333770622242024,0.15882710713391152,0.1087948839626692,0.04079903822821602,1.6009566717479604,0.24880381116851455,-0.0032932276780365923,0.03786465262081667,0.9967045489277375,0.057532821661158286,-0.14448106307313086,0.012623351818262818,0.7766752428476533,0.016651108655138927
0.0,1428,Baseline,LogReg,0.6,0.6000323206205559,compas_t0.0_k1428,0.7259912602017865,0.006978026994474514,0.7310480912530093,0.007626188133153178,0.7283453225590875,0.00716161516494125,0.6703475505558634,0.006023160172636745,0.7920806424904785,0.020411762566321885,0.7260146719591035,0.009545137206311215,0.7920806424904785,0.020411762566321885,0.32998445998446,0.012340117827211523,0.6700155400155401,0.012340117827211528,0.20791935750952145,0.020411762566321903,-0.35579665515609316,0.02564693535082191,0.5536210541385046,0.027829597643778823,-0.1521338666305109,0.029878353015511845,0.8286575491795729,0.032862995644947136,-0.4125736063852853,0.0383936374051459,0.37355071831067405,0.03750423709214361,0.4125736063852852,0.03839363740514592,2.2182702412035917,0.19661646828196574,0.15213386663051093,0.029878353015511845,2.407044983217232,0.4676712153149224,0.07431513051706755,0.019900686487460087,1.1110090149866925,0.03113144707223138,-0.282353736507898,0.029142602246124416,0.6011041337451235,0.029461484640032037
0.0,1428,Baseline,XGBoost,0.6,0.6000323206205559,compas_t0.0_k1428,0.7210151446993551,0.005958070632232373,0.7239853808465188,0.006568817897804841,0.7227623307785829,0.006412691516310693,0.6738752500514243,0.008344692218125232,0.7597873438037372,0.02577082809585944,0.7139335732360392,0.009672346572722949,0.7597873438037372,0.02577082809585944,0.31181658211069974,0.02003859624283586,0.6881834178893003,0.020038596242835847,0.24021265619626275,0.025770828095859417,-0.2946240425127723,0.022485881375840358,0.5951783097102841,0.033413911759223994,-0.11240187105958921,0.032717904971888416,0.864474601964665,0.04022314252780118,-0.3271530410575756,0.04133311207444328,0.42893743248735616,0.056381564749633836,0.3271530410575756,0.04133311207444329,1.770785886471923,0.1331506852549368,0.11240187105958918,0.032717904971888416,1.664797425340709,0.18694646493702896,0.06851146946420013,0.026580618136873502,1.1028834858878969,0.04145843975602872,-0.2197774560585824,0.023947782256923174,0.6467060172260106,0.03718295340577858
0.0,1428,FairSmote,LogReg,0.6,0.6000323206205559,compas_t0.0_k1428,0.69810517211833,0.011531541309353011,0.7041542605043087,0.012266411248345026,0.7001623339773742,0.011571654491583303,0.640856226436998,0.009408314990590687,0.7771937534232617,0.02586364010155411,0.7023203514296537,0.014286732885037377,0.7771937534232617,0.02586364010155411,0.3688852324146442,0.014403034567151292,0.6311147675853558,0.01440303456715128,0.22280624657673836,0.025863640101554126,-0.020067326629910266,0.014982391687111773,0.9648868396494296,0.02623899095928844,0.15006530630691706,0.015515977854711857,1.2194867505965032,0.021235512268076122,-0.03480609815109781,0.02415153341386497,0.9144988635359986,0.057532589019882674,0.03480609815109785,0.02415153341386499,1.0588365466132188,0.04172449330882427,-0.15006530630691706,0.015515977854711888,0.5229028816646766,0.06300429515800139,0.06439090374672451,0.010776002082505093,1.0991311243919888,0.01859328968316509,0.057629604077909624,0.019321401947275777,1.0669928070662507,0.03743086957815618
