t,k,classifier,nonwhite_recid_rate_target,nonwhite_recid_rate_actual,dataset,method,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,geometric_mean,geometric_mean_std,precision,precision_std,recall,recall_std,f1_score,f1_score_std,true_positive_rate,true_positive_rate_std,false_positive_rate,false_positive_rate_std,true_negative_rate,true_negative_rate_std,false_negative_rate,false_negative_rate_std,spd,spd_std,disparate_impact,disparate_impact_std,eod,eod_std,equal_opportunity_ratio,equal_opportunity_ratio_std,false_positive_rate_difference,false_positive_rate_difference_std,predictive_equality,predictive_equality_std,true_negative_rate_difference,true_negative_rate_difference_std,true_negative_rate_parity,true_negative_rate_parity_std,false_negative_rate_difference,false_negative_rate_difference_std,false_negative_rate_parity,false_negative_rate_parity_std,accuracy_difference,accuracy_difference_std,accuracy_parity,accuracy_parity_std,aod,aod_std,average_odds_ratio,average_odds_ratio_std
0.25,3490,MLP,0.7,0.7,compas_t0.25_k3490,Baseline,0.7658822630703619,0.00872577581633832,0.755324893156214,0.012864873685406028,0.753756732766841,0.013879785557859415,0.6735969548634824,0.013301538151313538,0.714621626097036,0.037012789554192155,0.6928859361105852,0.016773248437991675,0.714621626097036,0.037012789554192155,0.20397183978460803,0.018061798818038165,0.796028160215392,0.01806179881803815,0.28537837390296406,0.03701278955419215,-0.45706785465528554,0.013884420749399039,0.3862452152876963,0.0279982638505363,-0.19980927846699661,0.012009774112074541,0.7612078551496531,0.022179203073304003,-0.4627810147226845,0.03405145922689193,0.22989734786905794,0.04002931068998968,0.4627810147226845,0.03405145922689191,2.165255059810125,0.1392243569949203,0.19980927846699661,0.012009774112074517,2.280873186923221,0.19939872934666394,0.12925803359670102,0.024670905947960942,1.1954735256240017,0.04271347294802467,-0.33129514659484055,0.02270423316131855,0.4955526015093555,0.029739650990359138
0.25,3490,SVC,0.7,0.7,compas_t0.25_k3490,Baseline,0.7409378533046398,0.00598326944310212,0.7104513027392714,0.008223934494994358,0.7005155187029645,0.010182555456668848,0.6696312100348198,0.009054408148689547,0.5929821544575643,0.020538281762959482,0.6287663578399704,0.012346097245228173,0.5929821544575643,0.020538281762959482,0.17207954897902172,0.009025749260333909,0.8279204510209783,0.00902574926033392,0.4070178455424357,0.0205382817629595,-0.5722165736503821,0.02416162793068977,0.25603386219137525,0.022692783396058975,-0.43433846292906697,0.032869496645331446,0.49746874430498816,0.03696361972711446,-0.5254084736195734,0.03994654960993527,0.15663444763798956,0.027561547739597996,0.5254084736195734,0.039946549609935246,2.4075037702058593,0.20883953053656187,0.43433846292906697,0.032869496645331474,4.221561938673321,0.39835352121411594,0.08843270394623318,0.01959940995198832,1.1319392638733827,0.031262147994066077,-0.4798734682743202,0.027895178026464826,0.32705159597148886,0.026733273839980625
0.25,7615,LogReg,0.8,0.8,compas_t0.25_k7615,Baseline,0.7659321210935855,0.005349564634137671,0.6154569862829516,0.008680070460267513,0.52354861356621,0.014612199347550491,0.6344632112237399,0.018560296076459416,0.2922057905664463,0.01598924281196404,0.40005741560762853,0.018437504667617028,0.2922057905664463,0.01598924281196404,0.061291818000542744,0.002077786808200926,0.9387081819994572,0.0020777868082009015,0.7077942094335536,0.015989242811964045,-0.7432927386840683,0.021733830655990032,0.0,0.0,-0.7782478024088764,0.042853189682918576,0.0,0.0,-0.6894076171144704,0.02239423426535685,0.0,0.0,0.6894076171144704,0.02239423426535685,3.2362753814621383,0.2312679993909489,0.7782478024088763,0.0428531896829186,4.710366178896024,1.0525086524242824,0.2058497859428904,0.032239316129107146,1.3503981790318036,0.07259803364615615,-0.7338277097616733,0.017072663418466447,0.0,0.0
0.25,7615,XGBoost,0.8,0.8,compas_t0.25_k7615,Baseline,0.8339063859207044,0.0045718359152401656,0.8057145275520196,0.010388589445309196,0.8033144021305597,0.011422801260752688,0.6701775294385489,0.004417882821503107,0.7451485217878661,0.023359823139062156,0.7055345534840031,0.012012667027549178,0.7451485217878661,0.023359823139062156,0.1337194666838269,0.0035084777074426967,0.8662805333161732,0.0035084777074426868,0.25485147821213394,0.023359823139062156,-0.5131398477060392,0.035570392381267545,0.29320104013463777,0.017504207173224935,-0.11757620952251828,0.04247611749460294,0.8577997592987611,0.045473442320653694,-0.4917210619090861,0.034633008558430656,0.15537846179561723,0.013675873071012533,0.4917210619090861,0.03463300855843068,2.1899339200468915,0.18506703313453568,0.11757620952251824,0.042476117494602936,1.7482941333433977,0.5147854861171802,0.20724437441458102,0.011994412130424131,1.3139641305619396,0.023313313384209434,-0.30464863571580214,0.03690499618675226,0.5065891105471891,0.02815343312557819
0.25,7615,KNN,0.8,0.8,compas_t0.25_k7615,Baseline,0.8132716259257533,0.006491331142871144,0.7660629715596445,0.010124733640906842,0.7592208971489726,0.01157180405059746,0.6465781505093768,0.01156461016185385,0.6646493306329372,0.0202071279954818,0.6553703157581843,0.013838087114187596,0.6646493306329372,0.0202071279954818,0.1325233875136481,0.0060545790590458065,0.8674766124863519,0.006054579059045813,0.3353506693670628,0.020207127995481803,-0.46720117925587806,0.01867883900481898,0.29720424637247084,0.011178823654600946,-0.12051747904096899,0.035082547816285226,0.8376085063099342,0.04634624316049319,-0.4567160305582399,0.023826702949619426,0.16778327932896522,0.011334584301192222,0.4567160305582398,0.023826702949619416,2.017354739278117,0.1032675875393422,0.12051747904096896,0.03508254781628519,1.4698509901864376,0.14663727410754368,0.22401981324530057,0.01208905667717854,1.3578101508682927,0.021617876317407195,-0.2886167547996044,0.02283403068130052,0.5026958928194498,0.022565236829013863
0.25,7615,MLP,0.8,0.8,compas_t0.25_k7615,Baseline,0.8314788968625877,0.004052079705024422,0.7899512656682977,0.006323978597386815,0.7848506517927137,0.007082144403155799,0.6790492374665129,0.008082663598767331,0.7007387876240336,0.013562554611215003,0.6896460632345887,0.008195697744786122,0.7007387876240336,0.013562554611215003,0.12083625628743833,0.00478486575810459,0.8791637437125617,0.004784865758104602,0.2992612123759664,0.013562554611215008,-0.5640776038366961,0.019011497893102573,0.24456078877348292,0.010689391639903036,-0.2231089417666599,0.023398391580195882,0.7346806597534146,0.024211008146101123,-0.5286240914567393,0.02893733620591392,0.1229234854808741,0.01154075021548973,0.5286240914567394,0.02893733620591393,2.3403207983474585,0.15521876410103946,0.2231089417666599,0.023398391580195906,2.4252878068433628,0.3029591490718322,0.19847344638034195,0.013215098426836176,1.2985301659077242,0.024985054331723,-0.37586651661169956,0.018778140715644022,0.4288020726171444,0.015301104297571269
0.25,7615,SVC,0.8,0.8,compas_t0.25_k7615,Baseline,0.8140805236184343,0.0018161263840750842,0.7458574649998595,0.004758088215320269,0.7312173018982004,0.006908515662531693,0.6704441524688546,0.00876086048957459,0.599297196428344,0.01546972985848892,0.6326588773198965,0.005816802756223418,0.599297196428344,0.01546972985848892,0.10758226642862496,0.006722815526345647,0.892417733571375,0.006722815526345605,0.40070280357165605,0.015469729858488915,-0.6399295822013308,0.026067418806660223,0.17235404904234625,0.014000390354399934,-0.4360915644137121,0.023528724195654147,0.49971156601209776,0.025985609366514395,-0.5635657952313047,0.04745808368925997,0.09322239962778843,0.014427071370353957,0.5635657952313047,0.047458083689259994,2.5264573151014766,0.3245794190045531,0.4360915644137121,0.023528724195654153,4.426379212175961,0.38459842249232484,0.16346224957921202,0.013943244201109158,1.2416887526781768,0.02510169544264023,-0.49982867982250834,0.03158180009251461,0.29646698281994305,0.019459389572791228
0.5,1428,LogReg,0.6,0.6000323206205559,compas_t0.5_k1428,Baseline,0.6044883174817385,0.009305072016428984,0.5953254468129108,0.008708964164523717,0.5847819404142454,0.008030104238592487,0.5830596457617344,0.014343171021295485,0.4847328900607589,0.013488703888928037,0.5291620297715834,0.009274789618867104,0.4847328900607589,0.013488703888928037,0.2940819964349376,0.020395742331051795,0.7059180035650624,0.020395742331051757,0.5152671099392412,0.01348870388892802,-0.6605976550498033,0.019029786603077043,0.2268825796214074,0.022649100801607657,-0.7131344767586378,0.020239768371860548,0.23325624107066814,0.02143230476175662,-0.5595412332010872,0.026770205576896515,0.24185177896973603,0.031336408607145205,0.5595412332010872,0.026770205576896442,3.155625903548123,0.2653487738761845,0.7131344767586378,0.020239768371860575,11.348175423704834,1.3619931766053293,-0.08740169182435051,0.013781231339357256,0.8691029246594137,0.020046360406153048,-0.6363378549798625,0.016904867635757288,0.23755401002020213,0.02258776394787904
0.5,1428,XGBoost,0.6,0.6000323206205559,compas_t0.5_k1428,Baseline,0.721478710130026,0.00816022373280348,0.724469597690427,0.008456101349089992,0.7230127695210419,0.008815752146013522,0.6744921140508214,0.012049733875237839,0.7605414166889577,0.03158947602698606,0.7144085438375687,0.011889932344451785,0.7605414166889577,0.03158947602698606,0.31160222130810367,0.027346051916195945,0.6883977786918962,0.027346051916195924,0.23945858331104236,0.031589476026986044,-0.28803969056996637,0.017709672746629563,0.6013134129484121,0.03255762629130957,-0.10148600094908819,0.039690886664007906,0.8770304528318345,0.04899655152921678,-0.3248223691583728,0.04359280240893002,0.4304542214975706,0.06180970609972072,0.3248223691583728,0.04359280240893002,1.763853728391036,0.15267279636378453,0.10148600094908819,0.03969088666400794,1.5983121981629214,0.24446229531814082,0.07315030324355387,0.03659441424118317,1.1112360675184216,0.058678830966870356,-0.2131541850537305,0.01851459745185697,0.6537423371647025,0.036413151361305615
0.5,1428,KNN,0.6,0.6000323206205559,compas_t0.5_k1428,Baseline,0.6699847910374226,0.005336460708321145,0.6695983198201135,0.005742488496305779,0.6694204340894235,0.005886712036206037,0.6336513228590833,0.005839011474910801,0.6649059956437007,0.017883301915133362,0.6487568365830405,0.008582676227885307,0.6649059956437007,0.017883301915133362,0.32570935600347367,0.013233831587223875,0.6742906439965263,0.013233831587223868,0.33509400435629944,0.017883301915133362,-0.24242822711360512,0.03574202010429733,0.6309715443248705,0.04448175742813332,-0.11147131267936641,0.05733970630044332,0.8509406885037649,0.07326386186575685,-0.26010455778307373,0.030417269128550025,0.512233201019803,0.04314200742078087,0.26010455778307384,0.030417269128549987,1.5588816624783295,0.08587452284506249,0.11147131267936636,0.05733970630044333,1.4514741553353707,0.2695852630600539,0.056429865726272864,0.029746258954525536,1.0909911801235375,0.04853482359179028,-0.1857879352312201,0.037714908061373675,0.6815869447617839,0.04831106930391721
0.5,1428,MLP,0.6,0.6000323206205559,compas_t0.5_k1428,Baseline,0.7016888508664825,0.007924008871572966,0.6995954351017031,0.010106859918772916,0.698113816308986,0.012175072132121139,0.6757149677421334,0.012184883352003628,0.6742516590877247,0.04555500300989841,0.6738213557469963,0.02019001288906248,0.6742516590877247,0.04555500300989841,0.2750607888843183,0.029899866715263915,0.7249392111156816,0.029899866715263918,0.32574834091227534,0.04555500300989841,-0.3823210097223109,0.028784529770941952,0.4766361680711085,0.04660994853453098,-0.24184303889001874,0.04352046776610123,0.7058040478621502,0.059054340964544996,-0.39428588883469845,0.03950203979260911,0.3292061084605833,0.04663209457894088,0.3942858888346984,0.039502039792609085,1.9770756077450264,0.19180011897115518,0.2418430388900188,0.043520467766101203,2.3967544425149105,0.2534893070911343,0.0546040134644034,0.01660114140366816,1.0829713058480315,0.026558087702574406,-0.3180644638623586,0.033612890099574834,0.5175050781613667,0.05074167678236245
0.5,1428,SVC,0.6,0.6000323206205559,compas_t0.5_k1428,Baseline,0.67750459214275,0.007478025673978627,0.6706318114008567,0.008078633663994913,0.6653077352273655,0.009287845775201434,0.6689507130412403,0.008802697176942788,0.587686448342186,0.020200016984161143,0.6254942385661701,0.012508912056571751,0.587686448342186,0.020200016984161143,0.24642282554047262,0.012079311074990572,0.7535771744595274,0.012079311074990568,0.41231355165781397,0.02020001698416114,-0.47304613844655014,0.028877080229279414,0.3624844764205387,0.029487051805874683,-0.3954701376177886,0.0264756718441771,0.5263245249641798,0.026716089653034958,-0.44349233485768175,0.043090404561945975,0.26035937983353113,0.03969088166015038,0.44349233485768175,0.04309040456194596,2.117992404216952,0.1889318297845381,0.3954701376177886,0.02647567184417708,3.4494100395847256,0.4087816752273432,0.018560583914806927,0.019337197681370887,1.0287910518224863,0.029326272550518454,-0.4194812362377352,0.030728623229133906,0.3933419523988555,0.031780183250778256
0.5,3490,LogReg,0.7,0.7,compas_t0.5_k3490,Baseline,0.6881538891338225,0.0019161718216394548,0.6211256336501334,0.0018571201452837766,0.5648809651695192,0.002227782197749251,0.6388474503217857,0.0047690555666384206,0.3628568153158317,0.0025211838998168757,0.4628259887993769,0.0028937209302993374,0.3628568153158317,0.0025211838998168757,0.12060554801556489,0.002245900912627885,0.879394451984435,0.0022459009126278855,0.6371431846841683,0.0025211838998168757,-0.9119895912447558,0.0047602273015682145,0.0013258545609631791,0.0009391557961538595,-0.9588692292047997,0.007606493389289691,0.0029443849776818985,0.002154027921493881,-0.8380094442174458,0.01512303366378021,0.0006163819319248214,0.0005035407320945059,0.8380094442174458,0.01512303366378021,6.2463409614479675,0.5985708944325837,0.9588692292047997,0.007606493389289691,27.011759805850716,5.500791679726208,0.053787147000996204,0.008800351439202879,1.0833679140922636,0.0146450466636687,-0.898439336711123,0.006096208067504806,0.0017803834548033599,0.001270299494637598
0.5,3490,XGBoost,0.7,0.7,compas_t0.5_k3490,Baseline,0.7692450029901303,0.005207109937499599,0.7642304824100028,0.007414016162299427,0.7638324501321054,0.00765857814224459,0.669378263905711,0.007593261218212755,0.7448947227635753,0.02127976414136002,0.7049256781533463,0.009258210681366057,0.7448947227635753,0.02127976414136002,0.21643375794356962,0.010882466622836953,0.7835662420564304,0.010882466622836954,0.25510527723642473,0.02127976414135998,-0.40484797599839795,0.031151342884727273,0.44142234442200695,0.03444596366707344,-0.10933812396899645,0.021559943914775146,0.8653562065920111,0.027299600669742866,-0.4325717328804771,0.0573508275642003,0.26658005789920586,0.05302385668696732,0.4325717328804771,0.05735082756420025,2.06840759398498,0.22264871313179493,0.10933812396899645,0.021559943914775132,1.5845600694697695,0.10692148316306883,0.1473688042148909,0.02639102341443162,1.2260644121389328,0.04501112577920825,-0.2709549284247368,0.036254387983461256,0.5659681322456085,0.03684461991442739
0.5,3490,KNN,0.7,0.7,compas_t0.5_k3490,Baseline,0.7369203403073941,0.010074256972620238,0.7223400356693264,0.01257362202901877,0.7200607529428475,0.01340139764092674,0.6386045745817299,0.0109545625637542,0.6661609792757334,0.02270006085611656,0.6520302698183787,0.01629557037900528,0.6661609792757334,0.02270006085611656,0.22148090793708058,0.0045827778824737535,0.7785190920629195,0.0045827778824737595,0.33383902072426663,0.022700060856116585,-0.34337625055576754,0.025523711557601688,0.4729670032174762,0.02656524127348261,-0.10734594264795608,0.03922542258866205,0.8538167151483493,0.05326773514534107,-0.3529998883121045,0.060531772734306856,0.33150690154303425,0.05279023841955457,0.35299988831210455,0.060531772734306856,1.76329671818466,0.1961845804125782,0.10734594264795608,0.03922542258866203,1.404518682221534,0.14923040651299643,0.13609078691650706,0.032423766537047025,1.2174099961973437,0.05792170404685223,-0.23017291548003033,0.033178934898484586,0.5926618083456918,0.034304270894548086
0.5,3490,MLP,0.7,0.7,compas_t0.5_k3490,Baseline,0.7588740085644319,0.009323785018926514,0.7400358521631911,0.014649873752280147,0.7359446851564114,0.017482362019367054,0.6770564771749297,0.011050095143286975,0.6674302928401288,0.03946857961662397,0.6715251770701375,0.020852032712745935,0.6674302928401288,0.03946857961662397,0.18735858851374684,0.014942279878143557,0.812641411486253,0.014942279878143559,0.3325697071598711,0.03946857961662396,-0.48222581608092224,0.038250924907570566,0.34584477839690064,0.030747174756647035,-0.26031907441303415,0.03921950054512233,0.6861668536967697,0.046476627453024964,-0.47371963008414053,0.06259782077028508,0.20371092342913402,0.03727948367143458,0.47371963008414053,0.06259782077028514,2.2113834599670588,0.343438538867972,0.26031907441303415,0.03921950054512235,2.6105662841208384,0.44683240925115486,0.12386859576268947,0.026229512447341688,1.1879593426203723,0.044444807363130896,-0.36701935224858734,0.043426158632017854,0.44493888856295183,0.03541302283067698
0.5,3490,SVC,0.7,0.7,compas_t0.5_k3490,Baseline,0.7353324282914352,0.004336818113622107,0.7005453140171287,0.004033728186419775,0.6875480543161746,0.004539881831248511,0.6683597503543439,0.01005845336931582,0.5664943890353726,0.009530009426430319,0.6131219276730723,0.005662863884381901,0.5664943890353726,0.009530009426430319,0.16540376100111526,0.008749899225014906,0.8345962389988847,0.008749899225014918,0.4335056109646274,0.009530009426430312,-0.5317191903237873,0.024514433466934174,0.26562401002574876,0.021575082836463685,-0.40790364495062487,0.023836288567868603,0.5035207934229625,0.023418767347091314,-0.4764109060108206,0.03936724026876394,0.17071134767415347,0.03146777211542583,0.4764109060108206,0.03936724026876397,2.1278956545246865,0.15712283471459057,0.40790364495062487,0.02383628856786861,3.3007857439402826,0.29583306782569535,0.09015270792634775,0.018244430968238485,1.1359421625935313,0.029472101937601664,-0.4421572754807227,0.02819531866517051,0.33711607054855797,0.024182780833200666
0.5,7615,LogReg,0.8,0.8,compas_t0.5_k7615,Baseline,0.7711241171728153,0.0007891502266171743,0.6417626922389742,0.0008390433529751636,0.5784631875085413,0.002305406110876908,0.6229762824500187,0.004950140904832584,0.3638675532118155,0.003791643471953214,0.4593717226805568,0.0019326232930552602,0.3638675532118155,0.003791643471953214,0.0803421687338673,0.0024043137905276537,0.9196578312661329,0.002404313790527687,0.6361324467881845,0.0037916434719531987,-0.9433675547612121,0.016844796114184993,0.0,0.0,-0.9691003999728831,0.010883649357171454,0.0,0.0,-0.9037070669301853,0.026395542364066753,0.0,0.0,0.9037070669301853,0.026395542364066753,11.194541910331385,3.0580133009531334,0.9691003999728831,0.010883649357171454,38.45214285714286,18.588455052114735,0.1744918741427325,0.004804113992978789,1.2790354351044129,0.009795616039649775,-0.9364037334515343,0.0185316568474362,0.0,0.0
0.5,7615,XGBoost,0.8,0.8,compas_t0.5_k7615,Baseline,0.8347829874041839,0.006377571455313324,0.8080768999410599,0.011910653805748546,0.8059154687446398,0.012809589566527904,0.6704352397855965,0.008299521008915295,0.7507015297998905,0.024797697728488062,0.7081695847825934,0.014294075160825093,0.7507015297998905,0.024797697728488062,0.1345477299177706,0.004190277939765272,0.8654522700822295,0.004190277939765272,0.24929847020010953,0.02479769772848806,-0.5130796539315596,0.033008799774681845,0.29518518378824093,0.016495699485766048,-0.11299934467719701,0.03974209564659754,0.8635831685979604,0.04455713252563512,-0.4919545921260573,0.03183463724333533,0.15635698511144977,0.012806392893657294,0.4919545921260574,0.03183463724333536,2.1912994640549375,0.17006943384107362,0.11299934467719701,0.03974209564659756,1.7092468479790242,0.41236246793860193,0.2068246402677593,0.01058991363297761,1.3126731948746202,0.020725140115395623,-0.30247696840162713,0.03474375422334317,0.5099700768547051,0.026889325066443252
0.5,7615,KNN,0.8,0.8,compas_t0.5_k7615,Baseline,0.8117199423710426,0.006584225948816123,0.7690114053984374,0.010124790813550657,0.7634323404220645,0.01132133105159316,0.6395163979995602,0.01139176759009886,0.6772647661991924,0.01964133992355665,0.6577561347274589,0.013676589156779035,0.6772647661991924,0.01964133992355665,0.1392419554023177,0.00567742027200661,0.8607580445976822,0.005677420272006593,0.32273523380080754,0.01964133992355663,-0.4499405157607078,0.017095447847599195,0.3168871546423583,0.011380351908977985,-0.09924479696291774,0.02154678349293448,0.8657735544456576,0.02924156209252262,-0.4334364045346365,0.02627683050088161,0.18915086400408582,0.01852483152324803,0.4334364045346364,0.026276830500881622,1.9349431447459,0.09775312018801983,0.09924479696291778,0.02154678349293447,1.3828195828758418,0.08668097276500968,0.21581291278469053,0.012736679744484504,1.341863660124502,0.023059858600975588,-0.2663406007487771,0.014390732658663337,0.5274622092248717,0.014578690592437127
0.5,7615,MLP,0.8,0.8,compas_t0.5_k7615,Baseline,0.8285785274141222,0.006327060610453328,0.7878924664456617,0.006627173649032137,0.7827908900895238,0.008158091969883985,0.6730969772862206,0.020059830798669607,0.7004862623715082,0.02378350888064019,0.6859128891715474,0.007792228690362404,0.7004862623715082,0.02378350888064019,0.1247013294801848,0.014938093134587625,0.8752986705198152,0.014938093134587625,0.29951373762849176,0.023783508880640174,-0.5827482321447989,0.030730737163160896,0.2381998353521161,0.01895661706719436,-0.2514970736447246,0.03364062153524795,0.7070939407208033,0.0353303603934344,-0.5459632703294901,0.04777868345312392,0.12254207157375893,0.01993820684816607,0.5459632703294901,0.04777868345312394,2.487750983783242,0.3133674191432019,0.2514970736447246,0.033640621535247946,2.837820365498384,0.4396584808512384,0.19158088722127126,0.01463692750381279,1.2870041378753285,0.026718008321452144,-0.39873017198710736,0.038588941651374796,0.41481800614728115,0.025375104321501682
0.5,7615,SVC,0.8,0.8,compas_t0.5_k7615,Baseline,0.8092923623437749,0.004893435866758784,0.732332028791878,0.010389410959501749,0.7132399608155874,0.01361449125358332,0.6689770292353948,0.009127427776107406,0.5670007133121888,0.023719582590219473,0.6135321501537788,0.015140194720430279,0.5670007133121888,0.023719582590219473,0.1023366557284326,0.005240393289208903,0.8976633442715674,0.0052403932892089,0.4329992866878113,0.023719582590219477,-0.6045765439422699,0.0360885315538686,0.17329816363652434,0.00915202803774068,-0.41356021060719045,0.028351592920394738,0.4992342024398365,0.017214581165643613,-0.5306879165027768,0.04850889697330855,0.09488397355917064,0.011693108970303753,0.5306879165027768,0.04850889697330855,2.3138760116824635,0.2836147224328335,0.41356021060719045,0.028351592920394762,3.5292164702581372,0.7466005249387154,0.17482557231989876,0.01787940973673217,1.2644558312205163,0.03409196446885313,-0.47212406355498365,0.033314208933254395,0.29705908799950353,0.012010205515693775
0.75,1428,LogReg,0.6,0.6000323206205559,compas_t0.75_k1428,Baseline,0.6554048716877664,0.012216163426258418,0.6459390095600318,0.012087128649856657,0.6356671745670344,0.012224018368545008,0.6527642992503875,0.01774308161832594,0.5316707427363164,0.014688953389072959,0.5859187942511854,0.014083572097282336,0.5316707427363164,0.014688953389072959,0.239792723616253,0.016858143643418432,0.760207276383747,0.01685814364341846,0.46832925726368346,0.014688953389072966,-0.4354127234348826,0.01945503021119299,0.3648902588131382,0.02157338692563264,-0.3937111608252548,0.04061795305934323,0.49465202041943074,0.035339496862316515,-0.3827211854604906,0.011626181855435085,0.2952794100225857,0.016213257082820013,0.3827211854604906,0.011626181855435106,1.8420140064653894,0.06954085276308,0.3937111608252548,0.0406179530593432,2.8247423143533212,0.424510097047959,0.005912844980078958,0.024748266854139545,1.010513607452592,0.03817281513933317,-0.3882161731428727,0.01529220178063173,0.39496571522100826,0.021173591642612247
0.75,1428,XGBoost,0.6,0.6000323206205559,compas_t0.75_k1428,Baseline,0.7190477529293319,0.006549056707001193,0.7216251716782093,0.0075593330552374246,0.7205628104884914,0.00724528291677645,0.6734578108302383,0.00786480509196775,0.7527169551759716,0.029083244737613027,0.7105152866023519,0.011593424494845607,0.7527169551759716,0.029083244737613027,0.309466611819553,0.02021390042331583,0.690533388180447,0.020213900423315837,0.2472830448240284,0.02908324473761301,-0.2866947956604272,0.019962557571210605,0.6003197899437227,0.03232418535783578,-0.10539624432241883,0.037960631641148906,0.8714713548339807,0.046675961278130326,-0.3196967678293374,0.03133859693243808,0.4327830413826882,0.048660716985864404,0.3196967678293374,0.03133859693243805,1.7346653774943106,0.09196254818043895,0.10539624432241883,0.03796063164114896,1.5994960564577105,0.22917696828505668,0.07088912368189941,0.02781341658006755,1.1072976924843292,0.044238457478057144,-0.21254650607587808,0.02251747851919969,0.6521271981083345,0.03589962207083298
0.75,1428,KNN,0.6,0.6000323206205559,compas_t0.75_k1428,Baseline,0.677506198723304,0.004053704857882191,0.6775076707285,0.004573196921610926,0.6772933598392712,0.004662690421384754,0.6403384003339062,0.005691508594604563,0.6775188836664248,0.01971441956403069,0.6582074194924262,0.008190935405975435,0.6775188836664248,0.01971441956403069,0.32250354220942457,0.015238562707013542,0.6774964577905754,0.015238562707013556,0.32248111633357535,0.019714419564030704,-0.23449552889264175,0.03858776900553205,0.6425001333387126,0.047668363802958934,-0.0858753078887307,0.06901377571152806,0.8871425574473715,0.08940318291749799,-0.26545422122661355,0.02093089083264467,0.5022960782686756,0.03350232147034547,0.2654542212266136,0.020930890832644673,1.5699294756388187,0.05681959551080062,0.08587530788873071,0.06901377571152807,1.37183274041722,0.3307846460552717,0.07035488305212978,0.0368879394447996,1.1146065009746073,0.06170776000797278,-0.17566476455767216,0.03826822722989625,0.6947193178580237,0.050933731844138685
0.75,1428,MLP,0.6,0.6000323206205559,compas_t0.75_k1428,Baseline,0.7031956226035174,0.007061209311595544,0.7012709057791026,0.008253149217369323,0.7002715436546002,0.009334387412202655,0.6763236722093151,0.01072039278272161,0.6780274370438305,0.03463468131374579,0.6765073456629956,0.014998741301867314,0.6780274370438305,0.03463468131374579,0.2754856254856255,0.024888036555478974,0.7245143745143745,0.024888036555478985,0.3219725629561695,0.034634681313745766,-0.40177798602695536,0.017496192517297598,0.4620317241954354,0.031102247838958277,-0.2605048245316701,0.03905829463309057,0.6898608432155928,0.0480435860054445,-0.41471611808001435,0.03719698702761759,0.3142244784130101,0.043518633412284645,0.4147161180800144,0.03719698702761755,2.0648276157300636,0.18865449394473122,0.26050482453167023,0.039058294633090594,2.6798298565590635,0.38268358168265765,0.05273199316095793,0.029572899382567793,1.0803222853974046,0.04592463867178554,-0.3376104713058422,0.0182601608396538,0.5020426608143015,0.03396693217914369
0.75,1428,SVC,0.6,0.6000323206205559,compas_t0.75_k1428,Baseline,0.6760031756742282,0.008887681020440427,0.6661971562670695,0.009449468992654553,0.6555182271133959,0.010951905045531007,0.6828103815381892,0.009697805471268172,0.5478228056096909,0.017028680108611784,0.6078446370070274,0.013868294195078951,0.5478228056096909,0.017028680108611784,0.2154284930755519,0.005598352994175032,0.7845715069244481,0.005598352994175042,0.4521771943903091,0.017028680108611804,-0.6176296739933933,0.020061395042440266,0.23772448643729804,0.0159248345467394,-0.5583178541567804,0.03555861384872504,0.3774791323685721,0.03353892437478427,-0.5816896345075016,0.021950339922696436,0.14109799954625574,0.016399005793243132,0.5816896345075016,0.021950339922696436,2.8069109449597085,0.14548785311556311,0.5583178541567804,0.03555861384872499,6.593029488994892,1.2854393469390708,0.007350767234657307,0.019365950065153657,1.011257171365793,0.028971732730368176,-0.5700037443321408,0.021007037261450756,0.25928856595741395,0.01752572199386358
0.75,3490,LogReg,0.7,0.7,compas_t0.75_k3490,Baseline,0.720384962918018,0.004819532731555848,0.6600741726791448,0.007334792427294463,0.6176323438926037,0.012009005766705666,0.7005238042625951,0.008710395304148256,0.4277010330289019,0.01865998465269994,0.5308668547915676,0.014669710560890973,0.4277010330289019,0.01865998465269994,0.10755268767061214,0.0063576429049616075,0.8924473123293879,0.006357642904961608,0.5722989669710982,0.018659984652699916,-0.5552534363124995,0.034673237609308016,0.1513579402413043,0.009852506780184666,-0.4934490317040653,0.027419367942336174,0.32953581042813374,0.024392500079843428,-0.490835302901966,0.061989733012372684,0.07217669877342987,0.015512513973455147,0.490835302901966,0.061989733012372705,2.0695825897837574,0.23756897919218445,0.4934490317040653,0.027419367942336167,2.8986662612178526,0.3019427429145229,0.114645385649168,0.024068169794963234,1.1826823168929874,0.042688565701212634,-0.4921421673030156,0.035084725709067746,0.2008562546007818,0.011947351683306405
